"PlotPlant_ID"	"Observation_ID"	"AcTaxon"	"Genus"	"specific_epithet"	"subsp"	"var"	"Module"	"Submodule"	"Habit"	"Field"	"f1"	"f2"	"f3"	"Shrub"	"s1"	"s2"	"s3"	"Subcanopy"	"scf"	"scs1"	"scs2"	"scs3"	"sct1"	"sct2"	"sct3"	"Tree"	"tf"	"ts1"	"ts2"	"ts3"	"t1"	"t2"	"t3"	"t4"	"diam10cmCount"	"hourstamp"	"Transect_Position"	"BA"	"Biomass"	"Fmin"	"Fmax"	"Smin"	"Smax"	"SCmin"	"SCmax"	"Tmin"	"Tmax"	"Original_Field"	"Original_Shrub"	"Original_Subcanopy"	"Original_Tree"	"Dmin"	"Dmax"	"Hmin"	"Hmax"
"INDU.VP156.Sagittaria latifolia"	"INDU.VP156"	"Sagittaria latifolia"	"Sagittaria"	"latifolia"			"All"	"All"	"HF2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP156.Schoenoplectus smithii"	"INDU.VP156"	"Schoenoplectiella smithii"	"Schoenoplectus"	"smithii"			"All"	"All"	"HGC"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP156.Schoenoplectus tabernaemontani"	"INDU.VP156"	"Schoenoplectus tabernaemontani"	"Schoenoplectus"	"tabernaemontani"			"All"	"All"	"HGC2"	60.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP157.Cyperus strigosus"	"INDU.VP157"	"Cyperus strigosus"	"Cyperus"	"strigosus"			"All"	"All"	"HGC2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP157.Lythrum salicaria"	"INDU.VP157"	"Lythrum salicaria"	"Lythrum"	"salicaria"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP157.Nymphaea odorata"	"INDU.VP157"	"Nymphaea odorata"	"Nymphaea"	"odorata"			"All"	"All"	"HA2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.00														
"INDU.VP157.Sagittaria latifolia"	"INDU.VP157"	"Sagittaria latifolia"	"Sagittaria"	"latifolia"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP157.Scirpus cyperinus"	"INDU.VP157"	"Scirpus cyperinus"	"Scirpus"	"cyperinus"			"All"	"All"	"HGC2"	10.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP157.Solanum dulcamara"	"INDU.VP157"	"Solanum dulcamara"	"Solanum"	"dulcamara"			"All"	"All"	"LBD"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP157.Typha latifolia"	"INDU.VP157"	"Typha latifolia"	"Typha"	"latifolia"			"All"	"All"	"HGC2"	90.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP158.Artemisia campestris ssp. caudata"	"INDU.VP158"	"Artemisia campestris"	"Artemisia"	"campestris"	"caudata"		"All"	"All"	"HF2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Bromus tectorum"	"INDU.VP158"	"Bromus tectorum"	"Bromus"	"tectorum"			"All"	"All"	"HGC1"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Cyperus schweinitzii"	"INDU.VP158"	"Cyperus schweinitzii"	"Cyperus"	"schweinitzii"			"All"	"All"	"HGW2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Equisetum hyemale"	"INDU.VP158"	"Equisetum hyemale"	"Equisetum"	"hyemale"			"All"	"All"	"HFE"	10.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Monarda punctata"	"INDU.VP158"	"Monarda punctata"	"Monarda"	"punctata"			"All"	"All"	"HF2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Opuntia humifusa"	"INDU.VP158"	"Opuntia humifusa"	"Opuntia"	"humifusa"			"All"	"All"	"SU1"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				0.10	1.00												
"INDU.VP158.Rhus copallinum"	"INDU.VP158"	"Rhus copallinum"	"Rhus"	"copallinum"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				0.10	1.00												
"INDU.VP158.Schizachyrium scoparium"	"INDU.VP158"	"Schizachyrium scoparium"	"Schizachyrium"	"scoparium"			"All"	"All"	"HGW2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Solidago canadensis"	"INDU.VP158"	"Solidago canadensis"	"Solidago"	"canadensis"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Sporobolus cryptandrus"	"INDU.VP158"	"Sporobolus cryptandrus"	"Sporobolus"	"cryptandrus"			"All"	"All"	"HGW2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP158.Vulpia myuros"	"INDU.VP158"	"Vulpia myuros"	"Vulpia"	"myuros"			"All"	"All"	"HGC1"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.10	1.00														
"INDU.VP159.Anemone virginiana"	"INDU.VP159"	"Anemone virginiana"	"Anemone"	"virginiana"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Carya ovata"	"INDU.VP159"	"Carya ovata"	"Carya"	"ovata"			"All"	"All"	"TBD2"	1.00	0	0	0	4.00	0	0	0	50.00	0	0	0	0	0	0	0	50.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50	1.00	5.00	10.00	15.00	20.00	35.00								
"INDU.VP159.Caulophyllum thalictroides"	"INDU.VP159"	"Caulophyllum thalictroides"	"Caulophyllum"	"thalictroides"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Celastrus orbiculata"	"INDU.VP159"	"Celastrus orbiculatus"	"Celastrus"	"orbiculata"			"All"	"All"	"LBD"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Cornus racemosa"	"INDU.VP159"	"Cornus racemosa"	"Cornus"	"racemosa"			"All"	"All"	"SBD2"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP159.Eupatorium purpureum"	"INDU.VP159"	"Eutrochium purpureum"	"Eupatorium"	"purpureum"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Fraxinus americana"	"INDU.VP159"	"Fraxinus americana"	"Fraxinus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	6.00	0	0	0	0.00	0	0	0	0	0	0	0	20.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	5.00			20.00	35.00								
"INDU.VP159.Helianthus strumosus"	"INDU.VP159"	"Helianthus strumosus"	"Helianthus"	"strumosus"			"All"	"All"	"HF2"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Lonicera tatarica"	"INDU.VP159"	"Lonicera tatarica"	"Lonicera"	"tatarica"			"All"	"All"	"SBD2"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP159.Maianthemum racemosum"	"INDU.VP159"	"Maianthemum racemosum"	"Maianthemum"	"racemosum"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Osmorhiza claytonii"	"INDU.VP159"	"Osmorhiza claytonii"	"Osmorhiza"	"claytonii"			"All"	"All"	"HF2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Parthenocissus quinquefolia"	"INDU.VP159"	"Parthenocissus quinquefolia"	"Parthenocissus"	"quinquefolia"			"All"	"All"	"LBD"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Polygonum"	"INDU.VP159"	"Polygonum"	"Polygonum"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Prunus serotina"	"INDU.VP159"	"Prunus serotina"	"Prunus"	"serotina"			"All"	"All"	"TBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP159.Quercus"	"INDU.VP159"	"Quercus"	"Quercus"				"All"	"All"	"TBD"	1.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50	1.00	2.00												
"INDU.VP159.Quercus alba"	"INDU.VP159"	"Quercus alba"	"Quercus"	"alba"			"All"	"All"	"TBD2"	0.00	0	0	0	3.00	0	0	0	20.00	0	0	0	0	0	0	0	40.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00	10.00	15.00	20.00	35.00								
"INDU.VP159.Quercus rubra"	"INDU.VP159"	"Quercus rubra"	"Quercus"	"rubra"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	3.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00						10.00	15.00										
"INDU.VP159.Rhus glabra"	"INDU.VP159"	"Rhus glabra"	"Rhus"	"glabra"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP159.Rosa multiflora"	"INDU.VP159"	"Rosa multiflora"	"Rosa"	"multiflora"			"All"	"All"	"SBD2"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP159.Sanicula odorata"	"INDU.VP159"	"Sanicula odorata"	"Sanicula"	"odorata"			"All"	"All"	"HF2"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Solidago caesia"	"INDU.VP159"	"Solidago caesia"	"Solidago"	"caesia"			"All"	"All"	"HF2"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Solidago flexicaulis"	"INDU.VP159"	"Solidago flexicaulis"	"Solidago"	"flexicaulis"			"All"	"All"	"HF2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Toxicodendron radicans"	"INDU.VP159"	"Toxicodendron radicans"	"Toxicodendron"	"radicans"			"All"	"All"	"LBD"	10.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP159.Viola"	"INDU.VP159"	"Viola"	"Viola"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.00	0.50														
"INDU.VP160.Acer saccharinum"	"INDU.VP160"	"Acer saccharinum"	"Acer"	"saccharinum"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	20.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00						7.50	12.50										
"INDU.VP160.Arisaema dracontium"	"INDU.VP160"	"Arisaema dracontium"	"Arisaema"	"dracontium"			"All"	"All"	"HF2"	0.50	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Carex"	"INDU.VP160"	"Carex"	"Carex"				"All"	"All"	"HGC"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Crataegus"	"INDU.VP160"	"Crataegus"	"Crataegus"				"All"	"All"	"SBD2"	0.00	0	0	0	20.00	0	0	0	20.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				2.00	5.00	7.50	12.50										
"INDU.VP160.Elymus"	"INDU.VP160"	"Elymus"	"Elymus"				"All"	"All"	"HGC"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Fraxinus americana"	"INDU.VP160"	"Fraxinus americana"	"Fraxinus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	10.00	0	0	0	30.00	0	0	0	0	0	0	0	40.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				2.00	5.00	7.50	12.50	20.00	35.00								
"INDU.VP160.Impatiens"	"INDU.VP160"	"Impatiens"	"Impatiens"				"All"	"All"	"HF"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Iris virginica"	"INDU.VP160"	"Iris virginica"	"Iris"	"virginica"			"All"	"All"	"HF2"	80.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Juglans nigra"	"INDU.VP160"	"Juglans nigra"	"Juglans"	"nigra"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00								20.00	35.00								
"INDU.VP160.Osmorhiza"	"INDU.VP160"	"Osmorhiza"	"Osmorhiza"				"All"	"All"	"HF"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Polygonum virginianum"	"INDU.VP160"	"Persicaria virginiana"	"Polygonum"	"virginianum"			"All"	"All"	"HF2"	0.50	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Quercus alba"	"INDU.VP160"	"Quercus alba"	"Quercus"	"alba"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	30.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00								20.00	35.00								
"INDU.VP160.Rosa multiflora"	"INDU.VP160"	"Rosa multiflora"	"Rosa"	"multiflora"			"All"	"All"	"SBD2"	0.00	0	0	0	0.50	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP160.Solidago"	"INDU.VP160"	"Solidago"	"Solidago"				"All"	"All"	"HF"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Toxicodendron radicans"	"INDU.VP160"	"Toxicodendron radicans"	"Toxicodendron"	"radicans"			"All"	"All"	"LBD"	0.50	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP160.Toxicodendron radicans ssp. radicans"	"INDU.VP160"	"Toxicodendron radicans"	"Toxicodendron"	"radicans"	"radicans"		"All"	"All"	"LBD"	0.00	0	0	0	0.00	0	0	0	10.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00						7.50	12.50										
"INDU.VP161.Asarum"	"INDU.VP161"	"Asarum"	"Asarum"				"All"	"All"	"HF"	0.10	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP161.Crataegus"	"INDU.VP161"	"Crataegus"	"Crataegus"				"All"	"All"	"SBD2"	0.10	0	0	0	20.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50	2.00	5.00												
"INDU.VP161.Fraxinus americana"	"INDU.VP161"	"Fraxinus americana"	"Fraxinus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.10	0	0	0	40.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				2.00	5.00	7.50	12.50										
"INDU.VP161.Impatiens capensis"	"INDU.VP161"	"Impatiens capensis"	"Impatiens"	"capensis"			"All"	"All"	"HF1"	50.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP161.Lobelia siphilitica"	"INDU.VP161"	"Lobelia siphilitica"	"Lobelia"	"siphilitica"			"All"	"All"	"HF2"	0.10	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP161.Pilea pumila"	"INDU.VP161"	"Pilea pumila"	"Pilea"	"pumila"			"All"	"All"	"HF1"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP161.Populus deltoides"	"INDU.VP161"	"Populus deltoides"	"Populus"	"deltoides"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00								15.00	20.00								
"INDU.VP161.Solanum"	"INDU.VP161"	"Solanum"	"Solanum"				"All"	"All"	"HF"	0.10	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP161.Viola"	"INDU.VP161"	"Viola"	"Viola"				"All"	"All"	"HF"	0.10	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP162.Calamagrostis canadensis"	"INDU.VP162"	"Calamagrostis canadensis"	"Calamagrostis"	"canadensis"			"All"	"All"	"HGC2"	20.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Cephalanthus occidentalis"	"INDU.VP162"	"Cephalanthus occidentalis"	"Cephalanthus"	"occidentalis"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP162.Juncus canadensis"	"INDU.VP162"	"Juncus canadensis"	"Juncus"	"canadensis"			"All"	"All"	"HGC2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Ludwigia sphaerocarpa"	"INDU.VP162"	"Ludwigia sphaerocarpa"	"Ludwigia"	"sphaerocarpa"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Polygonum amphibium var. emersum"	"INDU.VP162"	"Persicaria amphibia"	"Polygonum"	"amphibium"		"emersum"	"All"	"All"	"HA2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Proserpinaca palustris var. crebra"	"INDU.VP162"	"Proserpinaca palustris"	"Proserpinaca"	"palustris"		"crebra"	"All"	"All"	"HA2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Rhynchospora macrostachya"	"INDU.VP162"	"Rhynchospora macrostachya"	"Rhynchospora"	"macrostachya"			"All"	"All"	"HGC2"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Schoenoplectus tabernaemontani"	"INDU.VP162"	"Schoenoplectus tabernaemontani"	"Schoenoplectus"	"tabernaemontani"			"All"	"All"	"HGC2"	60.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP162.Utricularia"	"INDU.VP162"	"Utricularia"	"Utricularia"				"All"	"All"	"HA"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		1.00	2.00														
"INDU.VP163.Bidens coronata"	"INDU.VP163"	"Bidens trichosperma"	"Bidens"	"coronata"			"All"	"All"	"HF1"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Calamagrostis canadensis"	"INDU.VP163"	"Calamagrostis canadensis"	"Calamagrostis"	"canadensis"			"All"	"All"	"HGC2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Cephalanthus occidentalis"	"INDU.VP163"	"Cephalanthus occidentalis"	"Cephalanthus"	"occidentalis"			"All"	"All"	"SBD2"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP163.Dryopteris cristata"	"INDU.VP163"	"Dryopteris cristata"	"Dryopteris"	"cristata"			"All"	"All"	"HFE"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Galium trifidum"	"INDU.VP163"	"Galium trifidum"	"Galium"	"trifidum"			"All"	"All"	"HFV2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Phragmites australis"	"INDU.VP163"	"Phragmites australis"	"Phragmites"	"australis"			"All"	"All"	"HGC2"	80.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Polygonum amphibium var. emersum"	"INDU.VP163"	"Persicaria amphibia"	"Polygonum"	"amphibium"		"emersum"	"All"	"All"	"HA2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Salix petiolaris"	"INDU.VP163"	"Salix petiolaris"	"Salix"	"petiolaris"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00				1.00	2.00												
"INDU.VP163.Scirpus cyperinus"	"INDU.VP163"	"Scirpus cyperinus"	"Scirpus"	"cyperinus"			"All"	"All"	"HGC2"	30.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
"INDU.VP163.Scutellaria galericulata"	"INDU.VP163"	"Scutellaria galericulata"	"Scutellaria"	"galericulata"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2014072412.00	0.00	0.00		0.25	0.50														
