"Site_Type"	"Project_ID"	"Observation_ID"	"Observer_Code"	"Observation_Serial"	"Observation_Description"	"Observation_Label"	"Observation_Type"	"Latitude"	"Longitude"	"Error"	"Date"	"Prefix"	"Year"	"Mon"	"Day"	"Nation"	"State"	"County"	"Island"	"FIPS"	"Elevation"	"Community_Name"	"Community_Description"	"Structure"	"Landscape"	"Position"	"Aspect"	"Slope"	"PlotBearing"	"Map Unit"	"Soil Series"	"Soil Taxon"	"Drainage Class"	"Restriction_Depth"	"WT_Depth"	"MinWT_Depth"	"Soil_Notes"	"Litter_Cover"	"Snag_Count"	"Plot_Area_m"	"BA_Count"	"BA_Factor"	"Cowardin"	"HGM"	"Stratum1"	"Stratum2"	"Stratum3"	"Stratum4"	"Stratum5"	"Stratum6"	"Stratum7"	"Stratum8"	"Stratum9"	"Stratum10"	"Tree_Cover"	"Shrub_Cover"	"Herb_Cover"	"Moss_Cover"	"Aggregated_Overstory"	"Aggregated_Understory"	"Estimated_Understory"	"DWD_Hits1"	"DWD_Hits2"	"DWD_Hits3"	"DWD_Hits4"	"DWD_Hits5"	"Transect_Length"	"Log_Cover"	"Rock_Cover"	"Lichen_Cover"	"Water_Cover"	"MaxWater_Cover"	"DBH_lower"	"DBH_upper"	"Canopy_lower"	"Canopy_upper"
"Morley silt loam, 2 to 6 percent slopes, eroded"		"INDU.VP010"	"INDU.INDU"	0		"INDU.VP010"	"Representative Plot"	41.62	-87.08	10.00	0		2005	6	7	"USA"	"Indiana"	"Porter County"		"18127"	192.99	"Acer saccharum - Tilia americana / Ostrya virginiana - Carpinus caroliniana Forest"	"Lots of 1000 hr fuels, large sticks ad snags."				0	0		"Morley silt loam, 2 to 6 percent slopes, eroded"			"Somewhat poorly drained"	500.00	500.00		"Silty clay"					10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Del Rey silt loam"		"INDU.VP011"	"INDU.INDU"	0		"INDU.VP011"	"Representative Plot"	41.62	-87.08	10.00	0		2005	6	8	"USA"	"Indiana"	"Porter County"		"18127"	190.49	"Quercus rubra - (Acer saccharum, Quercus alba) Forest"	"Dense Multiflora rose and Celastrus."				0	0		"Del Rey silt loam"			"Moderately well drained"	500.00	500.00		"Sandy clay"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Morley silt loam, 2 to 6 percent slopes, eroded"		"INDU.VP012"	"INDU.INDU"	0		"INDU.VP012"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	8	"USA"	"Indiana"	"Porter County"		"18127"	206.78	"Quercus alba - Quercus rubra - Carya ovata Glaciated Forest"	"The Plot has a relatively open understory compared to adjacent areas, but oak-hickory is still the dominant canopy with some Acer."				0	0		"Morley silt loam, 2 to 6 percent slopes, eroded"			"Moderately well drained"	500.00	500.00		"Silty clay"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Morley silt loam, 2 to 6 percent slopes, eroded"		"INDU.VP013"	"INDU.INDU"	0		"INDU.VP013"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	203.68	"Quercus rubra - (Acer saccharum, Quercus alba) Forest"	"The South West Edge is a transition zone from an old field (full of hawthorns) to Red Oak"				0	0		"Morley silt loam, 2 to 6 percent slopes, eroded"			"Well drained"	500.00	500.00		"Sandy loam"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Martinsville loam, 0 to 2 percent slopes"		"INDU.VP014"	"INDU.INDU"	0		"INDU.VP014"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	199.06	"Unclassifiable"	"We mapped this because it is extremely degraded and there are similar openings like this. This may be one of the worst."				0	0		"Martinsville loam, 0 to 2 percent slopes"			"Moderately well drained"	500.00	500.00		"Sandy loam"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Morley silt loam, 2 to 6 percent slopes, eroded"		"INDU.VP015"	"INDU.INDU"	0		"INDU.VP015"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	207.01	"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana Forest"	"Some good prairie plants thick Cornus.  Dense Tall Shrub, sparse Fraxinus."				0	0		"Morley silt loam, 2 to 6 percent slopes, eroded"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Martinsville loam, 0 to 2 percent slopes"		"INDU.VP016"	"INDU.INDU"	0		"INDU.VP016"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	194.11	"Quercus rubra - (Acer saccharum, Quercus alba) Forest"	"Ground cover has a high percentage of Garlic Mustard, Some young beech growing, The bottom of the ravine has many snags.  Aspect of slope only applies to inside trench."				0	0		"Martinsville loam, 0 to 2 percent slopes"				500.00	500.00							10.00	"Riverine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Martinsville loam, 0 to 2 percent slopes"		"INDU.VP017"	"INDU.INDU"	0		"INDU.VP017"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	196.47	"Quercus alba - Quercus rubra - Carya ovata Glaciated Forest"	"Very invaded by Garlic Mustard. Canopy lets a lot of light through"				0	0		"Martinsville loam, 0 to 2 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Morley silt loam, 6 to 12 percent slopes, eroded"		"INDU.VP018"	"INDU.INDU"	0		"INDU.VP018"	"Representative Plot"	41.62	-87.08	10.00	0		2005	6	9	"USA"	"Indiana"	"Porter County"		"18127"	204.73	"Mixed Deciduous Shrubland"	"This is regrowth on an abandon house lot. Transitions to the north into maple/oak woods"				0	0		"Morley silt loam, 6 to 12 percent slopes, eroded"			"Moderately well drained"	500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Blount silt loam, 0 to 3 percent slopes"		"INDU.VP019"	"INDU.INDU"	0		"INDU.VP019"	"Representative Plot"	41.63	-87.09	10.00	0		2005	6	13	"USA"	"Indiana"	"Porter County"		"18127"	207.69	"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana Forest"	"Very little in the herbaceous layer, not much litter, but a lot of small sticks (1hr  fuels).  Mostly bare soil."				0	0		"Blount silt loam, 0 to 3 percent slopes"			"Poorly drained"	500.00	500.00		"Silty clay"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Blount silt loam, 0 to 3 percent slopes"		"INDU.VP020"	"INDU.INDU"	0		"INDU.VP020"	"Representative Plot"	41.63	-87.09	10.00	0		2005	6	13	"USA"	"Indiana"	"Porter County"		"18127"	207.22	"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana Forest"	"There is some metal equipment/junk left in plot.  The plots proximity to the edge  may lower quality."				0	0		"Blount silt loam, 0 to 3 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Blount silt loam, 0 to 3 percent slopes"		"INDU.VP021"	"INDU.INDU"	0		"INDU.VP021"	"Representative Plot"	41.63	-87.09	10.00	0		2005	6	13	"USA"	"Indiana"	"Porter County"		"18127"	206.92	"Mixed Herbaceous Fallow Field"	"Regrowth on a housing plot that was torn down and filled in with sand"				0	0		"Blount silt loam, 0 to 3 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						25.00
"Blount silt loam, 0 to 3 percent slopes"		"INDU.VP022"	"INDU.INDU"	0		"INDU.VP022"	"Representative Plot"	41.62	-87.08	10.00	0		2005	6	14	"USA"	"Indiana"	"Porter County"		"18127"	206.35	"Quercus alba - Quercus rubra - Carya ovata Glaciated Forest"	"Large white oak canopy.  Cherry in understory.  Multiflora in short shrub layer."				0	0		"Blount silt loam, 0 to 3 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Fluvaquents"		"INDU.VP023"	"INDU.INDU"	0		"INDU.VP023"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	14	"USA"	"Indiana"	"Porter County"		"18127"	184.30	"Cephalanthus occidentalis / Carex spp. Northern Shrubland"	"There are signs warning of waste after heavy rains, though both turtles and frogs were present"				0	0		"Fluvaquents"			"Poorly drained"	500.00	500.00		"Muck"					10.00	"Lacustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Fluvaquents"		"INDU.VP024"	"INDU.INDU"	0		"INDU.VP024"	"Representative Plot"	41.62	-87.09	10.00	0		2005	6	14	"USA"	"Indiana"	"Porter County"		"18127"	184.31	"Acer (rubrum, saccharinum) - Fraxinus spp. - Ulmus americana Forest"	"Most trees are relatively large and spread out. Soil is silty clay and very moist with dense vegetative cover."				0	0		"Fluvaquents"			"Poorly drained"	500.00	500.00		"Silty clay"					10.00	"Riverine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Oakville fine sand, 18 to 40 percent slopes"		"INDU.VP025"	"INDU.INDU"	0		"INDU.VP025"	"Representative Plot"	41.64	-87.11	10.00	0		2005	6	15	"USA"	"Indiana"	"Porter County"		"18127"	199.45	"Pinus banksiana - Quercus (ellipsoidalis, velutina) Forest Alliance"	"Past fire.  Pines on slope, yet not on hilltop."				0	0		"Oakville fine sand, 18 to 40 percent slopes"			"Well drained"	500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP026"	"INDU.INDU"	0		"INDU.VP026"	"Representative Plot"	41.63	-87.08	10.00	0		2005	6	16	"USA"	"Indiana"	"Porter County"		"18127"	184.81	"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland"	"Soil has a high organic content (black and silty); Ground is moist not soggy.  Viburnum spp. are tallest in plot.  All DBH under 10 cm.  Mostly grassy understory"				0	0		"Adrian muck, drained"			"Somewhat poorly drained"	500.00	500.00		"Silt loam"					10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP027"	"INDU.INDU"	0		"INDU.VP027"	"Representative Plot"	41.64	-87.08	10.00	0		2005	6	16	"USA"	"Indiana"	"Porter County"		"18127"	185.00	"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland"	"Transition zone from oak woods --> a more saturated/wet open area
Patches of saturated soil (ephemeral pools???)"				0	0		"Adrian muck, drained"				500.00	500.00							10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP028"	"INDU.INDU"	0		"INDU.VP028"	"Representative Plot"	41.64	-87.08	10.00	0		2005	6	16	"USA"	"Indiana"	"Porter County"		"18127"	183.98	"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland"	"Dead stems of Cornus stolonifera possibly due to: a flooding event causing anoxic conditions; drought; competition with Phragmites, grape vine, or silky."				0	0		"Adrian muck, drained"				500.00	500.00							10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP029"	"INDU.INDU"	0		"INDU.VP029"	"Representative Plot"	41.64	-87.08	10.00	0		2005	6	16	"USA"	"Indiana"	"Porter County"		"18127"	183.49	"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland"	"Standing murky water; Traces of Dogwood; mostly patches of rose and willow"				0	0		"Adrian muck, drained"			"Very poorly drained"	500.00	500.00		"Muck"					10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP030"	"INDU.INDU"	0		"INDU.VP030"	"Representative Plot"	41.63	-87.09	10.00	0		2005	6	16	"USA"	"Indiana"	"Porter County"		"18127"	184.93	"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland"	"Not much plant diversity.  Thick Typha"				0	0		"Adrian muck, drained"			"Poorly drained"	500.00	500.00		"Muck"					10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Morocco loamy sand"		"INDU.VP031"	"INDU.INDU"	0		"INDU.VP031"	"Representative Plot"	41.65	-87.07	10.00	0		2005	6	20	"USA"	"Indiana"	"Porter County"		"18127"	184.88	"Quercus velutina / Carex pensylvanica Forest"	"Relatively open woods with short woody shrub understory.  Charred stumps and logs."				0	0		"Morocco loamy sand"			"Moderately well drained"	500.00	500.00		"Sandy loam"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP032"	"INDU.INDU"	0		"INDU.VP032"	"Representative Plot"	41.65	-87.07	10.00	0		2005	6	20	"USA"	"Indiana"	"Porter County"		"18127"	185.29	"Corylus americana - Salix humilus / Schizachyrium scoparium Shrubland"	"Has had burns in past, but not in recent years.  Thick Populus shrubs."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP033"	"INDU.INDU"	0		"INDU.VP033"	"Representative Plot"	41.65	-87.07	10.00	0		2005	6	20	"USA"	"Indiana"	"Porter County"		"18127"	185.56	"Unclassifiable"					0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP034"	"INDU.INDU"	0		"INDU.VP034"	"Representative Plot"	41.65	-87.07	10.00	0		2005	6	20	"USA"	"Indiana"	"Porter County"		"18127"	186.56	"Quercus velutina - (Quercus alba) - Quercus ellipsoidalis / Schizachyrium scoparium - Lupinus perenn"	"Many Quercus velutina at shrub height.  Plot has burned in the past, but not very recently."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP035"	"INDU.INDU"	0		"INDU.VP035"	"Representative Plot"	41.63	-87.09	10.00	0		2005	6	21	"USA"	"Indiana"	"Porter County"		"18127"	189.24	"Mixed Deciduous Shrubland"	"Many invasive species.  Ground is evidently disturbed.  Looks like an old field succeeding into brush woods."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Morocco loamy sand"		"INDU.VP036"	"INDU.INDU"	0		"INDU.VP036"	"Representative Plot"	41.63	-87.08	10.00	0		2005	6	21	"USA"	"Indiana"	"Porter County"		"18127"	186.89	"Phalaris arundinacea Eastern Herbaceous Vegetation"	"This whole strip between railroad and bike trail varies in moisture.  Some moist spots here… cattails.  Dry spots have more shrubs and grases.  This spot has dry and very lumpy ground."				0	0		"Morocco loamy sand"				500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Oakville fine sand, 18 to 40 percent slopes"		"INDU.VP037"	"INDU.INDU"	0		"INDU.VP037"	"Representative Plot"	41.64	-87.06	10.00	0		2005	6	21	"USA"	"Indiana"	"Porter County"		"18127"	192.59	"Unclassifiable"	"Dry"				0	0		"Oakville fine sand, 18 to 40 percent slopes"			"Rapidly drained"	500.00	500.00		"Sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Adrian muck, drained"		"INDU.VP038"	"INDU.INDU"	0		"INDU.VP038"	"Representative Plot"	41.63	-87.08	10.00	0		2005	6	21	"USA"	"Indiana"	"Porter County"		"18127"	184.80	"Carex stricta - Carex spp. Herbaceous Vegetation"	"Fairly good, not many exotics or much disturbance."				0	0		"Adrian muck, drained"			"Somewhat poorly drained"	500.00	500.00							10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Brems sand, 0 to 3 percent slopes"		"INDU.VP039"	"INDU.INDU"	0		"INDU.VP039"	"Representative Plot"	41.65	-87.03	10.00	0		2005	6	22	"USA"	"Indiana"	"Porter County"		"18127"	191.59	"Unclassifiable"	"Very close to trail with some different species than in plot.  Young aspen and the tallest shrubs were sumac.  Some oak saplings."				0	0		"Brems sand, 0 to 3 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP040"	"INDU.INDU"	0		"INDU.VP040"	"Representative Plot"	41.65	-87.02	10.00	0		2005	6	22	"USA"	"Indiana"	"Porter County"		"18127"	194.59	"Quercus velutina / Carex pensylvanica Forest"	"A lot of leaf litter.  Sub-canopy sized deadfalls.  Disturbance only on the trail."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP041"	"INDU.INDU"	0		"INDU.VP041"	"Representative Plot"	41.65	-87.00	10.00	0		2005	6	22	"USA"	"Indiana"	"Porter County"		"18127"	191.66	"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana Forest"	"Open understory, mostly ferns, very decomposed logs.  There is an open area immediately to the North of the plot.  There is a more wooded area directly to the South."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						25.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP042"	"INDU.INDU"	0		"INDU.VP042"	"Representative Plot"	41.64	-87.04	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	193.80	"Quercus alba - Quercus rubra - Carya ovata Glaciated Forest"	"Just off trail, very thick tall shrub layer.  T2 layer seems emergent (relatively high).  Lots of woody litter/fuel."				0	0		"Oakville fine sand, 4 to 12 percent slopes"			"Well drained"	500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP043"	"INDU.INDU"	0		"INDU.VP043"	"Representative Plot"	41.64	-87.05	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	194.04	"Pine Plantation"	"The South-eastern edge has a ledge that looks like a sand dune formation.  Trees in straight lines.  No pine recruitment (all old trees)"				0	0		"Oakville fine sand, 4 to 12 percent slopes"			"Moderately well drained"	500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP044"	"INDU.INDU"	0		"INDU.VP044"	"Representative Plot"	41.64	-87.05	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	191.69	"Schizachyrium scoparium - Carex tonsa var. rugosperma - Carex muehlenbergii - Lithospermum carolinie"	"Dry, sandy, and not much diversity.  The diversity increases under shade of shrubs."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Oakville fine sand, 4 to 12 percent slopes"		"INDU.VP045"	"INDU.INDU"	0		"INDU.VP045"	"Representative Plot"	41.64	-87.05	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	193.57	"Unclassifiable"	"Gradual rise.  Heavily invading Celastus to the south.  Young oaks in understory and very tall Sassafrass."				0	0		"Oakville fine sand, 4 to 12 percent slopes"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Plainfield sand, 2 to 6 percent slopes"		"INDU.VP046"	"INDU.INDU"	0		"INDU.VP046"	"Representative Plot"	41.64	-87.05	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	198.14	"Quercus rubra - (Acer saccharum, Quercus alba) Forest"	"Multiple Oak and Maple species.  Not much herbaceous.  Abrubt transitions."				0	0		"Plainfield sand, 2 to 6 percent slopes"				500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Brems sand, 0 to 3 percent slopes"		"INDU.VP047"	"INDU.INDU"	0		"INDU.VP047"	"Representative Plot"	41.64	-87.04	10.00	0		2005	6	23	"USA"	"Indiana"	"Porter County"		"18127"	197.99	"Quercus rubra - (Acer saccharum, Quercus alba) Forest"	"Moist soil.  Some very large trees, but underlying matrix is Ash/Elm.  Must have been an old Farm Yard.  Windmill is present in NE corner."				0	0		"Brems sand, 0 to 3 percent slopes"			"Somewhat poorly drained"	500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Dune land"		"INDU.VP048"	"INDU.INDU"	0		"INDU.VP048"	"Representative Plot"	41.68	-87.00	10.00	0		2005	6	27	"USA"	"Indiana"	"Porter County"		"18127"	196.81	"Schizachyrium scoparium - Carex tonsa var. rugosperma - Carex muehlenbergii - Lithospermum carolinie"	"Black locust seedlings"				0	0		"Dune land"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Dune land"		"INDU.VP049"	"INDU.INDU"	0		"INDU.VP049"	"Representative Plot"	41.67	-87.00	10.00	0		2005	6	27	"USA"	"Indiana"	"Porter County"		"18127"	197.88	"Schizachyrium scoparium - Carex tonsa var. rugosperma - Carex muehlenbergii - Lithospermum carolinie"	"There are several ornamental trees planted. It apears that there was a house removed between the plot and the parking lot some time ago.  There is an indentation still there."				0	0		"Dune land"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Dune land"		"INDU.VP050"	"INDU.INDU"	0		"INDU.VP050"	"Representative Plot"	41.67	-87.00	10.00	0		2005	6	27	"USA"	"Indiana"	"Porter County"		"18127"	191.62	"Ammophila breviligulata - (Schizachyrium scoparium) Herbaceous Vegetation"	"There are a few trails adjacent to plot edge"				0	0		"Dune land"				500.00	500.00							10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Maumee loamy sand, ponded"		"INDU.VP051"	"INDU.INDU"	0		"INDU.VP051"	"Representative Plot"	41.65	-87.01	10.00	0		2005	6	27	"USA"	"Indiana"	"Porter County"		"18127"	191.51	"Cephalanthus occidentalis / Carex spp. Northern Shrubland"	"Low water level.  Still pretty mucky, lots of duckweed.  Phragmites patch just outside of the NE corner of Plot."				0	0		"Maumee loamy sand, ponded"			"Poorly drained"	500.00	500.00		"Muck"					10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Maumee loamy sand, ponded"		"INDU.VP052"	"INDU.INDU"	0		"INDU.VP052"	"Representative Plot"	41.66	-87.00	10.00	0		2005	6	27	"USA"	"Indiana"	"Porter County"		"18127"	187.07	"Acer rubrum - Fraxinus (pennsylvanica, americana) / Lindera benzoin / Symplocarpus foetidus Forest"	"Ground is uneven, some spots are high and dry, and other spot low and wet.  Birches in site are large."				0	0		"Maumee loamy sand, ponded"			"Moderately well drained"	500.00	500.00							10.00	"Palustrine"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Oakville fine sand, 18 to 40 percent slopes"		"INDU.VP053"	"INDU.INDU"	0		"INDU.VP053"	"Representative Plot"	41.65	-87.02	10.00	0		2005	6	29	"USA"	"Indiana"	"Porter County"		"18127"	195.71	"Pine Plantation"	"Not much in understory.  Black oak sedlings, and ferns.  Stand not very evenly planted."				0	0		"Oakville fine sand, 18 to 40 percent slopes"			"Rapidly drained"	500.00	500.00		"Loamy sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						20.00
"Oakville fine sand, 18 to 40 percent slopes"		"INDU.VP054"	"INDU.INDU"	0		"INDU.VP054"	"Representative Plot"	41.65	-87.03	10.00	0		2005	6	29	"USA"	"Indiana"	"Porter County"		"18127"	196.04	"Herbaceous Dunes Sparsely Vegetated Alliance"	"n/a"				0	0		"Oakville fine sand, 18 to 40 percent slopes"				500.00	500.00		"Sand"					10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Brems sand, 0 to 3 percent slopes"		"INDU.VP055"	"INDU.INDU"	0		"INDU.VP055"	"Representative Plot"	41.65	-87.03	10.00	0		2005	6	29	"USA"	"Indiana"	"Porter County"		"18127"	191.59		"Recent Fires"				0	0		"Brems sand, 0 to 3 percent slopes"			"Moderately well drained"	500.00	500.00		"Sandy loam"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"Newton loamy fine sand"		"INDU.VP056"	"INDU.INDU"	0		"INDU.VP056"	"Representative Plot"	41.70	-86.92	10.00	0		2005	6	30	"USA"	"Indiana"	"LaPorte County"		"18091"	184.84	"Quercus velutina / Carex pensylvanica Forest"	"Moist Soils  Lots of wind fall disturbances and heavy brush.  Few herbs, is probably wetter at times"				0	0		"Newton loamy fine sand"			"Somewhat poorly drained"	500.00	500.00		"Loamy sand"					10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						35.00
"Duneland"		"INDU.VP057"	"INDU.INDU"	0		"INDU.VP057"	"Representative Plot"	41.71	-86.92	10.00	0		2005	6	30	"USA"	"Indiana"	"LaPorte County"		"18091"	185.29	"Ammophila breviligulata - (Schizachyrium scoparium) Herbaceous Vegetation"	"Not many plants, but a few more then other areas of this dune."				0	0		"Duneland"			"Rapidly drained"	500.00	500.00		"Sand"					10.00	"Upland"		"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
